"id","ip_address","campaign","station","created_at","city","state","user_agent","referral","banner_size"
3208,"70.31.241.115","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 11:51:23.529851","Saint-Laurent","Quebec","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3210,"94.254.176.92","ag_04202016","PALMSPRINGS-KPSI","2016-04-30 11:52:10.464926","Zakliczyn","Malopolskie","Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G928F Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36","http://www.mix1005.fm/contact/","320x50"
3212,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 11:54:08.008315","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3216,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:02:10.796763","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3221,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:06:11.693168","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3224,"78.211.117.10","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:08:35.11569","Moye","Rhone-Alpes","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/2016/04/29/sam-hunt-brings-out-a-few-surprises-during-his-stagecoach-debut-setlist/","300x250"
3228,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:09:48.385745","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3234,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:11:47.876695","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3239,"78.211.117.10","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:14:35.069031","Moye","Rhone-Alpes","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/2016/04/29/sam-hunt-brings-out-a-few-surprises-during-his-stagecoach-debut-setlist/","300x250"
3244,"204.100.125.30","ag_04202016","PALMSPRINGS-KKUU","2016-04-30 12:18:03.317761","La Quinta","California","Mozilla/5.0 (iPad; CPU OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1",,"728x90"
3247,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:18:57.955146","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3251,"78.229.80.167","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:22:28.982843","Aubagne","Provence-Alpes-Cote d'Azur","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/tag/chasing-down-a-good-time/","300x250"
3255,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:25:05.046853","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3261,"78.211.117.10","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:28:37.726612","Moye","Rhone-Alpes","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/2016/04/29/sam-hunt-brings-out-a-few-surprises-during-his-stagecoach-debut-setlist/","300x250"
3263,"98.226.191.127","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:30:33.228207","Homewood","Illinois","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/2015/02/27/best-country-mother-son-dance-songs-for-your-wedding/","300x250"
3265,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:31:17.390572","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3269,"145.130.56.189","ag_04202016","OXNARD-KHAY-FM","2016-04-30 12:32:59.971142","Den Haag","Zuid-Holland","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko","http://player.listenlive.co/25311","300x250"
3272,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:35:27.874077","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3252,"78.211.117.10","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:22:36.784172","Moye","Rhone-Alpes","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/2016/04/29/sam-hunt-brings-out-a-few-surprises-during-his-stagecoach-debut-setlist/","300x250"
3257,"161.0.158.62","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:25:56.773651","Scarborough","Tobago","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/","300x250"
3264,"78.211.117.10","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:30:36.123222","Moye","Rhone-Alpes","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/2016/04/29/sam-hunt-brings-out-a-few-surprises-during-his-stagecoach-debut-setlist/","300x250"
3267,"78.211.117.10","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:32:35.47152","Moye","Rhone-Alpes","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/2016/04/29/sam-hunt-brings-out-a-few-surprises-during-his-stagecoach-debut-setlist/","300x250"
3271,"78.211.117.10","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:34:36.671344","Moye","Rhone-Alpes","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/2016/04/29/sam-hunt-brings-out-a-few-surprises-during-his-stagecoach-debut-setlist/","300x250"
3273,"78.211.117.10","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:36:34.963733","Moye","Rhone-Alpes","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/2016/04/29/sam-hunt-brings-out-a-few-surprises-during-his-stagecoach-debut-setlist/","300x250"
3278,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:41:29.281687","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3283,"83.163.60.35","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:56:16.169208","Amstelveen","Noord-Holland","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/playlist/","300x250"
3291,"24.24.242.179","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 13:18:28.036226","San Bernardino","California","Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13B143 [FBAN/FBIOS;FBAV/54.0.0.42.135;FBBV/28674375;FBRV/0;FBDV/iPad4,2;FBMD/iPad;FBSN/iPhone OS;FBSV/9.1;FBSS/2;FBCR/Verizon;FBID/tablet;FBLC/en_US;FBOP/5]",,"300x250"
3293,"50.199.114.89","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 13:28:55.039904","Mount Laurel","New Jersey","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/","300x250"
3295,"108.200.134.169","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 13:37:40.507112","San Antonio","Texas","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/","300x250"
3301,"50.199.114.89","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 13:54:37.826198","Mount Laurel","New Jersey","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/","300x250"
3304,"68.179.170.14","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 14:06:22.478741","Newburgh","Indiana","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/photo-galleries/2016/04/29/chris-young-stagecoach-2016-photo-gallery/","300x250"
3306,"66.165.40.10","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 14:12:53.038032","Cheyenne","Wyoming","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)","http://kfrog.cbslocal.com/","300x250"
3309,"76.167.54.176","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 14:46:48.474355","Desert Hot Springs","California","Mozilla/5.0 (iPad; CPU OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13E238 [FBAN/FBIOS;FBAV/54.0.0.42.135;FBBV/28674375;FBRV/0;FBDV/iPad4,4;FBMD/iPad;FBSN/iPhone OS;FBSV/9.3.1;FBSS/2;FBCR/;FBID/tablet;FBLC/en_US;FBOP/5]",,"300x250"
3312,"70.209.192.131","ag_04202016","PALMSPRINGS-KPSI","2016-04-30 15:03:19.25963","Hemet","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
3315,"76.88.249.96","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 15:10:15.792457","Rancho Mirage","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36","http://kfrog.cbslocal.com/2016/04/30/eric-church-made-indio-his-hometown-with-his-stagecoach-performance-setlist/","300x250"
3318,"76.88.249.96","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 15:14:15.427302","Rancho Mirage","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36","http://kfrog.cbslocal.com/2016/04/30/eric-church-made-indio-his-hometown-with-his-stagecoach-performance-setlist/","300x250"
3320,"99.51.148.36","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 15:21:02.295954","Burbank","California","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/537.86.5",,"300x250"
3322,"74.106.32.109","ag_04202016","PALMSPRINGS-KPSI","2016-04-30 15:27:20.088307","Twentynine Palms","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.mix1005.fm/","728x90"
3324,"172.78.226.182","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 15:30:44.838783","Angola","Indiana","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/2015/02/27/best-country-mother-son-dance-songs-for-your-wedding/","300x250"
3326,"172.78.226.182","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 15:34:39.98121","Angola","Indiana","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/2015/02/27/best-country-mother-son-dance-songs-for-your-wedding/","300x250"
3328,"98.226.191.127","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 15:39:46.081328","Homewood","Illinois","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/2015/02/27/best-country-mother-son-dance-songs-for-your-wedding/","300x250"
3330,"66.87.130.111","ag_04202016","PALMSPRINGS-KPSI","2016-04-30 15:44:01.069635","Anaheim","California","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
3333,"107.142.141.152","ag_04202016","OXNARD-KHAY-FM","2016-04-30 15:54:20.159489","Oxnard","California","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/","320x50"
3337,"179.176.158.88","ag_04202016","PALMSPRINGS-KPSI","2016-04-30 16:15:42.193984","Olinda","Pernambuco","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.mix1005.fm/","728x90"
3342,"70.104.5.34","ag_04202016","PALMSPRINGS-KKUU","2016-04-30 16:29:54.240973","Palm Springs","California","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MASMJS; rv:11.0) like Gecko","http://www.u927.com/","970x90"
3258,"78.211.117.10","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:26:36.512807","Moye","Rhone-Alpes","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/2016/04/29/sam-hunt-brings-out-a-few-surprises-during-his-stagecoach-debut-setlist/","300x250"
3259,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:27:18.41002","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3266,"108.200.134.169","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:31:39.927165","San Antonio","Texas","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/","300x250"
3270,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:33:18.200064","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3275,"78.211.117.10","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:38:36.401297","Moye","Rhone-Alpes","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/2016/04/29/sam-hunt-brings-out-a-few-surprises-during-his-stagecoach-debut-setlist/","300x250"
3277,"78.211.117.10","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:40:35.679063","Moye","Rhone-Alpes","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://kfrog.cbslocal.com/2016/04/29/sam-hunt-brings-out-a-few-surprises-during-his-stagecoach-debut-setlist/","300x250"
3282,"92.24.37.223","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:55:51.089123","Hurley","England","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/2016/04/29/chris-young-stagecoach-2016-interview/","300x250"
3286,"98.226.191.127","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:58:31.86774","Homewood","Illinois","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/2015/02/27/best-country-mother-son-dance-songs-for-your-wedding/","300x250"
3290,"74.62.4.205","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 13:18:19.923574","Palm Springs","California","Mozilla/5.0 (X11; CrOS x86_64 7834.70.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/2016/04/29/sam-hunt-brings-out-a-few-surprises-during-his-stagecoach-debut-setlist/","300x250"
3292,"81.101.244.147","ag_04202016","PALMSPRINGS-KPSI","2016-04-30 13:20:49.324018","Fallings Park","England","Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"320x50"
3298,"24.30.144.58","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 13:48:34.254347","Rancho Mirage","California","Mozilla/5.0 (Linux; Android 5.1.1; KFFOWI Build/LMY47O) AppleWebKit/537.36 (KHTML, like Gecko) Silk/49.3.1 like Chrome/49.0.2623.105 Safari/537.36","http://kfrog.cbslocal.com/photo-galleries/2016/04/29/eric-paslay-stagecoach-2016-photo-gallery/","300x250"
3300,"24.30.144.58","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 13:49:51.236937","Rancho Mirage","California","Mozilla/5.0 (Linux; Android 5.1.1; KFFOWI Build/LMY47O) AppleWebKit/537.36 (KHTML, like Gecko) Silk/49.3.1 like Chrome/49.0.2623.105 Safari/537.36","http://kfrog.cbslocal.com/photo-galleries/2016/04/29/eric-paslay-stagecoach-2016-photo-gallery/","300x250"
3302,"190.16.198.117","ag_04202016","PALMSPRINGS-KPSI","2016-04-30 14:03:59.52406","Buenos Aires","Ciudad Autonoma de Buenos Aires","Mozilla/5.0 (Linux; Android 6.0; XT1095 Build/MPE24.49-18) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Mobile Safari/537.36","http://www.mix1005.fm/","320x50"
3305,"1.75.239.84","ag_04202016","PALMSPRINGS-KPSI","2016-04-30 14:08:56.269285","Meguro-ku","Tokyo","Mozilla/5.0 (Linux; U; Android 4.4.2; ja-jp; F-01F Build/V10R22A) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30",,"320x50"
3307,"199.96.227.1","ag_04202016","PALMSPRINGS-KKUU","2016-04-30 14:13:13.722939","Vinings","Georgia","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.u927.com/","970x90"
3311,"76.88.249.96","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 15:02:15.98546","Rancho Mirage","California","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.110 Safari/537.36","http://kfrog.cbslocal.com/2016/04/30/eric-church-made-indio-his-hometown-with-his-stagecoach-performance-setlist/","300x250"
3319,"172.78.226.182","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 15:20:19.745035","Angola","Indiana","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/2015/02/27/best-country-mother-son-dance-songs-for-your-wedding/","300x250"
3321,"172.78.226.182","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 15:26:19.586696","Angola","Indiana","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","http://kfrog.cbslocal.com/2015/02/27/best-country-mother-son-dance-songs-for-your-wedding/","300x250"
3327,"64.233.172.249","ag_04202016","OXNARD-KHAY-FM","2016-04-30 15:36:44.253801","Mountain View","California","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko",,"160x600"
3332,"107.142.141.152","ag_04202016","OXNARD-KHAY-FM","2016-04-30 15:54:06.826487","Oxnard","California","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://www.951kbby.com/","300x250"
3336,"71.119.105.19","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 16:15:14.865106","San Bernardino","California","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 AOL/9.8 AOLBuild/4346.2019.US Safari/537.36","http://kfrog.cbslocal.com/playlist/2016/04/28/","300x250"
3339,"179.41.227.16","ag_04202016","PALMSPRINGS-KPSI","2016-04-30 16:17:50.059559","Buenos Aires","Ciudad Autonoma de Buenos Aires","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.107 Safari/537.36",,"320x50"
3343,"172.58.72.222","ag_04202016","PALMSPRINGS-KPSI","2016-04-30 16:33:04.364136","San Pedro","California","Mozilla/5.0 (Linux; Android 5.1.1; SM-G530T1 Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36","http://www.mix1005.fm/common/page.php?pt=ultimatedreamwedding-vote&id=971","320x50"
3347,"66.27.167.98","ag_04202016","PALMSPRINGS-KPSI","2016-04-30 16:35:56.006332","Indio","California","Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-G860P Build/MMB29M) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Mobile Safari/537.36","http://www.mix1005.fm/","320x50"
3351,"68.237.174.59","ag_04202016","OXNARD-KHAY-FM","2016-04-30 16:40:28.358371","Ventura","California","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko","http://www.khay.com/","300x250"
3353,"71.102.10.82","ag_04202016","PALMSPRINGS-KPSI","2016-04-30 16:46:11.103776","Rancho Mirage","California","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586","http://www.mix1005.fm/","728x90"
3358,"70.104.5.34","ag_04202016","PALMSPRINGS-KKUU","2016-04-30 16:58:33.362915","Palm Springs","California","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MASMJS; rv:11.0) like Gecko","http://www.u927.com/","728x90"
3363,"75.159.234.227","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 17:06:46.283423","Leduc","Alberta","Mozilla/5.0 (iPad; CPU OS 9_2_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13D15 Safari/601.1",,"300x250"
3260,"107.211.45.234","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:28:03.731585","Saint Augustine South","Florida","Mozilla/5.0 (iPad; CPU OS 9_3_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13E238 Safari/601.1",,"300x250"
3262,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:29:23.326705","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3268,"145.130.56.189","ag_04202016","OXNARD-KHAY-FM","2016-04-30 12:32:59.733792","Den Haag","Zuid-Holland","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko","http://player.listenlive.co/25311","320x50"
3274,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:37:27.414433","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3276,"200.124.226.133","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:39:24.244918","Guayaquil","Guayas","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1 Safari/601.5.17",,"300x250"
3279,"108.200.134.169","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:47:39.906312","San Antonio","Texas","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/","300x250"
3281,"108.200.134.169","ag_04202016","RIVERSIDE-CBS-RADIO","2016-04-30 12:55:39.349766","San Antonio","Texas","Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/49.0.2623.112 Safari/537.36","http://kfrog.cbslocal.com/","300x250"
3285,"145.130.56.189","ag_04202016","OXNARD-KHAY-FM","2016-04-30 12:57:26.115766","Den Haag","Zuid-Holland","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko","http://player.listenlive.co/25311","320x50"
3288,"65.151.2.6","ag_04202016","OXNARD-KHAY-FM","2016-04-30 13:17:57.475018","Chicago","Illinois","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36","http://www.khay.com/","320x50"
